2019-04-18 12:20:24.454643,new,USIM10017499165,WAN,Orange,EGYPT,CAIRO, , ALL DATA COMMUNICATION TO MANSOURA SALES OFFICE IN EGYPT ARE DOWN,Exact impact has not been confirmed by customer but as per him power will be resumed shortly., OBS has contacted the local user and confirmed that there is power issue at site and will be resumed to normal shortly., OBS will keep on following with customer to check the power condition of site.
2019-04-18 12:20:31.717993,new,USIM10017499165,WAN,Orange,EGYPT,CAIRO,Duplicate, ALL DATA COMMUNICATION TO MANSOURA SALES OFFICE IN EGYPT ARE DOWN,Exact impact has not been confirmed by customer but as per him power will be resumed shortly., OBS has contacted the local user and confirmed that there is power issue at site and will be resumed to normal shortly., OBS will keep on following with customer to check the power condition of site.
2019-04-18 12:25:42.851269,updated,USIM10017500197,LAN,Yellow,IRELAND,DUNGARVEN, ," CLIENT ACCESS SWITCH IN BUILDING OTC, DUNGARVAN OTC (PHARMA), IRELAND IS DOWN","Per local contact the Impact is minimal , the only area affected is Portacabins and there will be no one using them overnight."," The local site contact and command center has been notified about this problem via email. Per local contact the power is down for that area and they are looking for an electrician now. The Impact is minimal , the only area affected is Portacabins and there will be no one using them overnight. Hence", Per local contact power is down they are looking for an electrician now. The Impact is minimal. OBS is awaiting Further update from the site contact .
2019-04-18 12:25:57.773963,updated,USIM10017500197,LAN,Yellow,IRELAND,DUNGARVEN,Submit," CLIENT ACCESS SWITCH IN BUILDING OTC, DUNGARVAN OTC (PHARMA), IRELAND IS DOWN","Per local contact the Impact is minimal , the only area affected is Portacabins and there will be no one using them overnight."," The local site contact and command center has been notified about this problem via email. Per local contact the power is down for that area and they are looking for an electrician now. The Impact is minimal , the only area affected is Portacabins and there will be no one using them overnight. Hence", Per local contact power is down they are looking for an electrician now. The Impact is minimal. OBS is awaiting Further update from the site contact .
2019-04-18 12:37:05.343391,,,,,,,"(-2146959355, 'Server execution failed', None, None)",,,,
2019-04-18 12:37:14.806489,updated,USIM10017495991,LAN,Yellow,SLOVAKIA,BRATISLAVA, ," LAN SWITCH IS DOWN ON RD7, MAIN BUILDING IN LEVICE, SLOVAKIA.","As per local contact its not a critical switch and not used for any critical system connection , hence the impact is vey limited."," OBS coordinated with local contact , per him the power and local cable connectivity if fine . They have also replaced the two SFP modules but the ports are still down. Moreover as investigated/suggested by experts team , RMA has been raised for the switch. The ETA of the part is 18th April 17:00 Lo", RMA has been raised for the switch. ETA of the part is 18th April 17:00 Local Time. OBS is closely coordinating with vendor to ensure that the part gets delivered within provided ETA.
2019-04-18 12:37:29.900530,updated,USIM10017495991,LAN,Yellow,SLOVAKIA,BRATISLAVA,Submit," LAN SWITCH IS DOWN ON RD7, MAIN BUILDING IN LEVICE, SLOVAKIA.","As per local contact its not a critical switch and not used for any critical system connection , hence the impact is vey limited."," OBS coordinated with local contact , per him the power and local cable connectivity if fine . They have also replaced the two SFP modules but the ports are still down. Moreover as investigated/suggested by experts team , RMA has been raised for the switch. The ETA of the part is 18th April 17:00 Lo", RMA has been raised for the switch. ETA of the part is 18th April 17:00 Local Time. OBS is closely coordinating with vendor to ensure that the part gets delivered within provided ETA.
2019-04-18 12:38:40.475793,updated,USIM10017495991,LAN,Yellow,SLOVAKIA,BRATISLAVA, ," LAN SWITCH IS DOWN ON RD7, MAIN BUILDING IN LEVICE, SLOVAKIA.","As per local contact its not a critical switch and not used for any critical system connection , hence the impact is vey limited."," OBS coordinated with local contact , per him the power and local cable connectivity if fine . They have also replaced the two SFP modules but the ports are still down. Moreover as investigated/suggested by experts team , RMA has been raised for the switch. The ETA of the part is 18th April 17:00 Lo", RMA has been raised for the switch. ETA of the part is 18th April 17:00 Local Time. OBS is closely coordinating with vendor to ensure that the part gets delivered within provided ETA.
2019-04-18 12:38:54.195283,updated,USIM10017495991,LAN,Yellow,SLOVAKIA,BRATISLAVA,Submit," LAN SWITCH IS DOWN ON RD7, MAIN BUILDING IN LEVICE, SLOVAKIA.","As per local contact its not a critical switch and not used for any critical system connection , hence the impact is vey limited."," OBS coordinated with local contact , per him the power and local cable connectivity if fine . They have also replaced the two SFP modules but the ports are still down. Moreover as investigated/suggested by experts team , RMA has been raised for the switch. The ETA of the part is 18th April 17:00 Lo", RMA has been raised for the switch. ETA of the part is 18th April 17:00 Local Time. OBS is closely coordinating with vendor to ensure that the part gets delivered within provided ETA.
2019-04-18 12:40:33.740163,updated,USIM10017495991,LAN,Yellow,SLOVAKIA,BRATISLAVA, ," LAN SWITCH IS DOWN ON RD7, MAIN BUILDING IN LEVICE, SLOVAKIA.","As per local contact its not a critical switch and not used for any critical system connection , hence the impact is vey limited."," OBS coordinated with local contact , per him the power and local cable connectivity if fine . They have also replaced the two SFP modules but the ports are still down. Moreover as investigated/suggested by experts team , RMA has been raised for the switch. The ETA of the part is 18th April 17:00 Lo", RMA has been raised for the switch. ETA of the part is 18th April 17:00 Local Time. OBS is closely coordinating with vendor to ensure that the part gets delivered within provided ETA.
2019-04-18 12:40:50.725339,updated,USIM10017495991,LAN,Yellow,SLOVAKIA,BRATISLAVA,Submit," LAN SWITCH IS DOWN ON RD7, MAIN BUILDING IN LEVICE, SLOVAKIA.","As per local contact its not a critical switch and not used for any critical system connection , hence the impact is vey limited."," OBS coordinated with local contact , per him the power and local cable connectivity if fine . They have also replaced the two SFP modules but the ports are still down. Moreover as investigated/suggested by experts team , RMA has been raised for the switch. The ETA of the part is 18th April 17:00 Lo", RMA has been raised for the switch. ETA of the part is 18th April 17:00 Local Time. OBS is closely coordinating with vendor to ensure that the part gets delivered within provided ETA.
2019-04-18 13:20:21.155085,new,USIM10017502722,LAN,Yellow,United Kingdom,WARE, , SECONDARY CORE SWITCH AT WARE R&D SITE IS DOWN(PRIMARY CORE SWITCH IS UP),No Impact as all services are running via primary Core Switch. If there is any Impact OBS will upgrade the RTPA accordingly, OBS informed command center and customer. Mentioned Device needs to be rebooted as a temporary solution of the issue in coordination with local client., OBS will coordinate with Local Contact to resolve the issue.
2019-04-18 13:20:53.932855,new,USIM10017502722,LAN,Yellow,United Kingdom,WARE,unable to detect Submit button, SECONDARY CORE SWITCH AT WARE R&D SITE IS DOWN(PRIMARY CORE SWITCH IS UP),No Impact as all services are running via primary Core Switch. If there is any Impact OBS will upgrade the RTPA accordingly, OBS informed command center and customer. Mentioned Device needs to be rebooted as a temporary solution of the issue in coordination with local client., OBS will coordinate with Local Contact to resolve the issue.
2019-04-18 13:36:49.514616,new,USIM10017502722,LAN,Yellow,United Kingdom,WARE, , SECONDARY CORE SWITCH AT WARE R&D SITE IS DOWN(PRIMARY CORE SWITCH IS UP),No Impact as all services are running via primary Core Switch. If there is any Impact OBS will upgrade the RTPA accordingly, OBS informed command center and customer. Mentioned Device needs to be rebooted as a temporary solution of the issue in coordination with local client., OBS will coordinate with Local Contact to resolve the issue.
2019-04-18 13:37:55.838051,new,USIM10017502722,LAN,Yellow,United Kingdom,WARE, , SECONDARY CORE SWITCH AT WARE R&D SITE IS DOWN(PRIMARY CORE SWITCH IS UP),No Impact as all services are running via primary Core Switch. If there is any Impact OBS will upgrade the RTPA accordingly, OBS informed command center and customer. Mentioned Device needs to be rebooted as a temporary solution of the issue in coordination with local client., OBS will coordinate with Local Contact to resolve the issue.
2019-04-18 13:38:31.604247,new,USIM10017502722,LAN,Yellow,United Kingdom,WARE,Submit, SECONDARY CORE SWITCH AT WARE R&D SITE IS DOWN(PRIMARY CORE SWITCH IS UP),No Impact as all services are running via primary Core Switch. If there is any Impact OBS will upgrade the RTPA accordingly, OBS informed command center and customer. Mentioned Device needs to be rebooted as a temporary solution of the issue in coordination with local client., OBS will coordinate with Local Contact to resolve the issue.
2019-04-18 13:38:44.984638,new,USIM10017502722,LAN,Yellow,United Kingdom,WARE,Submit, SECONDARY CORE SWITCH AT WARE R&D SITE IS DOWN(PRIMARY CORE SWITCH IS UP),No Impact as all services are running via primary Core Switch. If there is any Impact OBS will upgrade the RTPA accordingly, OBS informed command center and customer. Mentioned Device needs to be rebooted as a temporary solution of the issue in coordination with local client., OBS will coordinate with Local Contact to resolve the issue.
2019-04-18 16:19:57.081551,updated,USIM10017479522,LAN,Yellow,ITALY,VERONA, ," ONE STACK MEMBER OF A LAN SWITCH-RSANDCA30 IS DOWN ON COMPUTER ROOM, BUILDING 42, ROSIA, ITALY.",There is no business impact as all impacted users were moved to other working switches ., OBS had requested local contact to share time window to do replacement activity. Today April 16th OBS sent a reminder to the end user to confirm a time window . On April 18th OBS has not yet received a time window Hence OBS will check again during the business hour., OBS will chase again with the local contact to provide 2 hours time window to replace the faulty stack switch.
2019-04-18 16:25:47.531810,updated,USIM10017500197,LAN,Yellow,IRELAND,DUNGARVEN, ," CLIENT ACCESS SWITCH DUNNDCA13 IN BUILDING OTC, DUNGARVAN OTC (PHARMA), IRELAND IS DOWN","Per local contact the Impact is minimal , the only area affected is Portacabins and there will be no one using them overnight."," The local site contact and command center has been notified about this problem via email. Per local contact the power is down for that area and they are looking for an electrician now. The Impact is minimal , the only area affected is Portacabins and there will be no one using them overnight. Hence", Per local contact power is down they are looking for an electrician now. The Impact is minimal. OBS is awaiting Further update from the site contact .
2019-04-18 16:26:01.470484,updated,USIM10017500197,LAN,Yellow,IRELAND,DUNGARVEN,Submit," CLIENT ACCESS SWITCH DUNNDCA13 IN BUILDING OTC, DUNGARVAN OTC (PHARMA), IRELAND IS DOWN","Per local contact the Impact is minimal , the only area affected is Portacabins and there will be no one using them overnight."," The local site contact and command center has been notified about this problem via email. Per local contact the power is down for that area and they are looking for an electrician now. The Impact is minimal , the only area affected is Portacabins and there will be no one using them overnight. Hence", Per local contact power is down they are looking for an electrician now. The Impact is minimal. OBS is awaiting Further update from the site contact .
2019-04-18 16:28:16.821047,updated,USIM10017495991,LAN,Yellow,SLOVAKIA,BRATISLAVA, ," LAN SWITCH LEVNDAICA07 IS DOWN ON RD7, MAIN BUILDING IN LEVICE, SLOVAKIA.","As per local contact its not a critical switch and not used for any critical system connection , hence the impact is vey limited."," OBS coordinated with local contact , per him the power and local cable connectivity if fine . They have also replaced the two SFP modules but the ports are still down. Moreover as investigated/suggested by experts team , RMA has been raised for the switch. The ETA of the part is 18th April 17:00 Lo", RMA has been raised for the switch. ETA of the part is 18th April 17:00 Local Time. OBS is closely coordinating with vendor to ensure that the part gets delivered within provided ETA.
2019-04-18 16:28:30.618188,updated,USIM10017495991,LAN,Yellow,SLOVAKIA,BRATISLAVA,Submit," LAN SWITCH LEVNDAICA07 IS DOWN ON RD7, MAIN BUILDING IN LEVICE, SLOVAKIA.","As per local contact its not a critical switch and not used for any critical system connection , hence the impact is vey limited."," OBS coordinated with local contact , per him the power and local cable connectivity if fine . They have also replaced the two SFP modules but the ports are still down. Moreover as investigated/suggested by experts team , RMA has been raised for the switch. The ETA of the part is 18th April 17:00 Lo", RMA has been raised for the switch. ETA of the part is 18th April 17:00 Local Time. OBS is closely coordinating with vendor to ensure that the part gets delivered within provided ETA.
2019-04-18 18:10:01.579398,new,USIM10017504038,WAN,Yellow,United Kingdom,IRVINE, ," THE BACK-UP CONNECTION TO IRVINE, UNITED KINGDOMIS DOWN (PRIMARY LINK IS UP)",This is not business or service affecting as all production traffic is routing via the primary circuit as per normal., This issue has been referred to the local telecommunication provider for further investigation. Local customer and command center has been informed about the link down issue., British telecom will cooperate with local telecommunication provider to resolve this problem. A further update will be provided when more information is available.
2019-04-18 18:10:37.103951,new,USIM10017504038,WAN,Yellow,United Kingdom,IRVINE,Submit," THE BACK-UP CONNECTION TO IRVINE, UNITED KINGDOMIS DOWN (PRIMARY LINK IS UP)",This is not business or service affecting as all production traffic is routing via the primary circuit as per normal., This issue has been referred to the local telecommunication provider for further investigation. Local customer and command center has been informed about the link down issue., British telecom will cooperate with local telecommunication provider to resolve this problem. A further update will be provided when more information is available.
2019-04-18 18:10:50.954515,new,USIM10017504038,WAN,Yellow,United Kingdom,IRVINE,Submit," THE BACK-UP CONNECTION TO IRVINE, UNITED KINGDOMIS DOWN (PRIMARY LINK IS UP)",This is not business or service affecting as all production traffic is routing via the primary circuit as per normal., This issue has been referred to the local telecommunication provider for further investigation. Local customer and command center has been informed about the link down issue., British telecom will cooperate with local telecommunication provider to resolve this problem. A further update will be provided when more information is available.
2019-04-18 18:57:11.368969,new,USIM10017504373,WAN,Yellow,PAKISTAN,KORANGI, , THE PRIMARY CONNECTION TO KORANGI SITE IN PAKISTAN IS DOWN.BACKUP IS WORKING,This is not business or service affecting as all production traffic is routing via the backup circuit as per normal, OBS has logged the case with Telco and are following up with them for earliest restoration, OBS will liaise with Local PTT to restore the services as soon as possible
2019-04-18 18:57:46.472353,new,USIM10017504373,WAN,Yellow,PAKISTAN,KORANGI,Submit, THE PRIMARY CONNECTION TO KORANGI SITE IN PAKISTAN IS DOWN.BACKUP IS WORKING,This is not business or service affecting as all production traffic is routing via the backup circuit as per normal, OBS has logged the case with Telco and are following up with them for earliest restoration, OBS will liaise with Local PTT to restore the services as soon as possible
2019-04-18 18:57:59.878088,new,USIM10017504373,WAN,Yellow,PAKISTAN,KORANGI,Submit, THE PRIMARY CONNECTION TO KORANGI SITE IN PAKISTAN IS DOWN.BACKUP IS WORKING,This is not business or service affecting as all production traffic is routing via the backup circuit as per normal, OBS has logged the case with Telco and are following up with them for earliest restoration, OBS will liaise with Local PTT to restore the services as soon as possible
2019-04-18 19:16:06.497867,new,USIM10017504036,WAN,Red,United States of America,RTP, ," ACCESS SWITCH ZEBNDMAMDPELIPTA2 IS DOWN ON 2109 , BUILDING MDPI, ZEBULON, USA",User impact is unconfirmed at this time. We will update the RTPA once impact will be confirmed., The local site contact and command center has been notified about this problem via Skype. Orange Business Services and local IT team are working together to resolve this problem, Orange Business Services will liaise with local IT team to resolve this issue as soon as possible.
2019-04-18 19:16:42.445744,new,USIM10017504036,WAN,Red,United States of America,RTP,Submit," ACCESS SWITCH ZEBNDMAMDPELIPTA2 IS DOWN ON 2109 , BUILDING MDPI, ZEBULON, USA",User impact is unconfirmed at this time. We will update the RTPA once impact will be confirmed., The local site contact and command center has been notified about this problem via Skype. Orange Business Services and local IT team are working together to resolve this problem, Orange Business Services will liaise with local IT team to resolve this issue as soon as possible.
2019-04-18 20:08:36.564727,new,USIM10017504471,WAN,Red,United States of America,RTP, ," ACCESS SWITCH ZEBNDMAMDPELIPTA2 IS DOWN ON 2109 , BUILDING MDPI, ZEBULON, USA",User impact is unconfirmed at this time. We will update the RTPA once impact will be confirmed, The local site contact and command center has been notified about this problem via Skype. Orange Business Services and local IT team are working together to resolve this problem, Orange Business Services will liaise with local IT team to resolve this issue as soon as possible.
2019-04-18 20:09:18.366756,new,USIM10017504471,WAN,Red,United States of America,RTP,Submit," ACCESS SWITCH ZEBNDMAMDPELIPTA2 IS DOWN ON 2109 , BUILDING MDPI, ZEBULON, USA",User impact is unconfirmed at this time. We will update the RTPA once impact will be confirmed, The local site contact and command center has been notified about this problem via Skype. Orange Business Services and local IT team are working together to resolve this problem, Orange Business Services will liaise with local IT team to resolve this issue as soon as possible.
2019-04-18 22:23:09.859708,finished,USIM10017504036,WAN,Red,United States of America,RTP, ," ACCESS SWITCH ZEBNDMAMDPELIPTA2 IS DOWN ON 2109 , BUILDING MDPI, ZEBULON, USA(FALSE ALERT )",This RTPA was raised by mistake ( OBS have raised the correct data in RTPA USIM10017504471 ) Customer have turned off the power and there is no business impact ., This RTPA is opened by Mistake ., This RTPA was raised by mistake ( OBS have raised the correct data in RTPA USIM10017504471 ) Customer have turned off the power and there is no business impact . This high impact RTPA will now be closed .
2019-04-18 22:23:24.408354,finished,USIM10017504036,WAN,Red,United States of America,RTP,Submit," ACCESS SWITCH ZEBNDMAMDPELIPTA2 IS DOWN ON 2109 , BUILDING MDPI, ZEBULON, USA(FALSE ALERT )",This RTPA was raised by mistake ( OBS have raised the correct data in RTPA USIM10017504471 ) Customer have turned off the power and there is no business impact ., This RTPA is opened by Mistake ., This RTPA was raised by mistake ( OBS have raised the correct data in RTPA USIM10017504471 ) Customer have turned off the power and there is no business impact . This high impact RTPA will now be closed .
2019-04-18 22:35:20.796280,finished,USIM10017504471,WAN,Red,United States of America,RTP, ," ACCESS SWITCH ZEBNDMAMDPELIPTA2 IS DOWN ON 2109 , BUILDING MDPI, ZEBULON, USA(NO IMPACT )",No Business impact ( customer confirmed that device is powered off and there is no impact ) ., customer confirmed that device is powered off and there is no impact and RTPA should be closed ., Customer confirmed that device is powered off and there is no impact and RTPA should be closed . This high impact RTPA will now be closed .
2019-04-18 23:21:56.057126,finished,USIM10017479522,LAN,Yellow,ITALY,VERONA, ," ONE STACK MEMBER OF A LAN SWITCH-RSANDCA30 WAS DOWN ON COMPUTER ROOM, BUILDING 42, ROSIA, ITALY.",There was no business impact as all impacted users were moved to other working switches . Services are now fully restored ., OBS had requested local contact to share time window to do replacement activity. Today April 16th OBS sent a reminder to the end user to confirm a time window . On April 18th OBS has not yet received a time window Hence OBS will check again during the business hour. Later on April 18th Device was r," Today April 18th Device was replaced and configured today , OBS expert team reviewed the configuration and running status and no fault was found , customer confirmed normal operation . This low impact RTPA will now be closed ."
2019-04-18 23:26:26.675078,finished,USIM10017500197,LAN,Yellow,IRELAND,DUNGARVEN, ," CLIENT ACCESS SWITCH DUNNDCA13 IN BUILDING OTC, DUNGARVAN OTC (PHARMA), IRELAND WAS DOWN",Services are now fully restored .," The local site contact and command center has been notified about this problem via email. Per local contact the power was down for that area and they are looking for an electrician now. The Impact was minimal , the only area affected is Portacabins which wasn't in user overnight. Hence OBS has down", Power is now restored to the site . This low impact RTPA will now be closed .
2019-04-18 23:26:40.253580,finished,USIM10017500197,LAN,Yellow,IRELAND,DUNGARVEN,Submit," CLIENT ACCESS SWITCH DUNNDCA13 IN BUILDING OTC, DUNGARVAN OTC (PHARMA), IRELAND WAS DOWN",Services are now fully restored .," The local site contact and command center has been notified about this problem via email. Per local contact the power was down for that area and they are looking for an electrician now. The Impact was minimal , the only area affected is Portacabins which wasn't in user overnight. Hence OBS has down", Power is now restored to the site . This low impact RTPA will now be closed .
2019-04-18 23:34:58.728279,updated,USIM10017493132,LAN,Yellow,INDIA,DELHI, ," THE BACKUP CONNECTION IN RANCHI CFA, INDIA IS DOWN- PRIMARY IS UP.",This is not business or service affecting as all production traffic is routing via the primary circuit as per normal., Backup Connection is down due to infrastructure issue ( power earth/ground termination ) . Cost of hardware repair is being revised as the fault was generated due to customer responsibility issue . On April 18th OBS have given go-ahead to provider for replacement of faulty device and waiting for es, On April 18th OBS have given go-ahead to provider for replacement of faulty device and waiting for estimated time from them . later today Local provider's engineer have visited the customer's site and found that the electricity earth problem is still ongoing .
